t	i
0.002707778	65.71603161
0.002708862	65.6413992
0.00271	65.39851727
0.002711084	65.1563485
0.002712222	64.91441458
0.002713306	65.03946387
0.002714444	65.16363515
0.002715528	65.28803779
0.002716666	65.41255715
0.002717751	65.53707084
0.002718889	65.4617205
0.002719973	65.3874511
0.002721111	65.51328802
0.002722195	65.63829811
0.002723333	65.76348213
0.002724417	65.88884414
0.002725555	66.01433543
0.002726639	65.77114004
0.002727778	65.5294645
0.002728862	65.28839438
0.00273	65.21494289
0.002731084	65.14137558
0.002732222	65.06783457
0.002733306	64.82363565
0.002734444	64.58249276
0.002735528	64.34164729
0.002736666	64.46917108
0.00273775	64.59603202
0.002738889	64.72300166
0.002739973	64.85005108
0.002741111	64.97719047
0.002742195	64.90123844
0.002743333	65.02973375
0.002744417	65.15736202
0.002745555	65.28619833
0.002746639	65.41567339
0.002747778	65.54532529
0.002748861	65.30550704
0.00275	65.06760605
0.002751084	64.83027575
0.002752222	64.75675206
0.002753306	64.68268357
0.002754444	64.60870935
0.002755528	64.3717419
0.002756666	64.13590995
0.00275775	63.90029102
0.002758889	64.03368976
0.002759972	64.16555858
0.002761111	64.29743724
0.002762195	64.42972858
0.002763333	64.56218712
0.002764417	64.48769982
0.002765555	64.41420136
0.002766639	64.547995
0.002767778	64.6814543
0.002768861	64.81512445
0.00277	64.94907686
0.002771083	65.08329637
0.002772222	64.84769811
0.002773306	64.6136696
0.002774444	64.38043372
0.002775528	64.30811291
0.002776666	64.23527537
0.00277775	64.16252462
0.002778889	63.93044259
0.002779972	63.70027513
0.002781111	63.47079201
0.002782194	63.60966017
0.002783333	63.74662462
0.002784417	63.88351805
0.002785555	64.02068329
0.002786639	64.15882109
0.002787777	64.08568074
0.002788861	64.22383506
0.00279	64.3612575
0.002791083	64.4986566
0.002792222	64.63609881
0.002793305	64.77363099
0.002794444	64.54261345
0.002795528	64.31445059
0.002796666	64.08784862
0.00279775	64.01635059
0.002798889	63.94363439
0.002799972	63.87094369
0.002801111	63.64541354
0.002802194	63.42287599
0.002803333	63.20123133
0.002804416	63.34586748
0.002805555	63.48788557
0.002806639	63.62982792
0.002807777	63.77258427
0.002808861	63.91615606
0.00281	63.84347904
0.002811083	63.77156417
0.002812222	63.91643438
0.002813305	64.06094466
0.002814444	64.20575429
0.002815527	64.35109283
0.002816666	64.49667926
0.00281775	64.27809072
0.002818889	64.0631215
0.002819972	63.84909298
0.002821111	63.77921569
0.002822194	63.70802904
0.002823333	63.63695656
0.002824416	63.42345636
0.002825555	63.21231222
0.002826638	63.00201049
0.002827777	63.15373161
0.002828861	63.30370547
0.00283	63.45373216
0.002831083	63.60384274
0.002832222	63.75421442
0.002833305	63.68229795
0.002834444	63.83379739
0.002835527	63.98472244
0.002836666	64.1358285
0.002837749	64.28699589
0.002838889	64.43810875
0.002839972	64.22808727
0.002841111	64.02045974
0.002842194	63.81350968
0.002843333	63.7434075
0.002844416	63.67267724
0.002845555	63.60064021
0.002846638	63.39416477
0.002847777	63.18981267
0.00284886	62.9862918
0.00285	63.14185885
0.002851083	63.29609624
0.002852222	63.45105721
0.002853305	63.60642515
0.002854444	63.76207033
0.002855527	63.68974574
0.002856666	63.61777899
0.002857749	63.77403452
0.002858889	63.93010529
0.002859971	64.08618863
0.002861111	64.24232343
0.002862194	64.04032456
0.002863333	63.84032773
0.002864416	63.64103689
0.002865555	63.44262955
0.002866638	63.37242424
0.002867777	63.30142484
0.00286886	63.10308629
0.00287	62.906326
0.002871082	62.71083371
0.002872222	62.51683787
0.002873305	62.67849083
0.002874444	62.8383714
0.002875527	62.9982959
0.002876666	63.15830632
0.002877749	63.08749095
0.002878889	63.01737369
0.002879971	63.17816875
0.002881111	63.33829991
0.002882193	63.49828808
0.002883333	63.6581983
0.002884416	63.81840609
0.002885555	63.62473406
0.002886638	63.43400325
0.002887777	63.24475956
0.00288886	63.17652625
0.00289	63.10726141
0.002891082	63.03803592
0.002892222	62.84968437
0.002893304	62.66404713
0.002894444	62.48007492
0.002895527	62.64667801
0.002896666	62.81127746
0.002897749	62.97564607
0.002898889	63.13987588
0.002899971	63.30412253
0.002901111	63.23451004
0.002902193	63.1656485
0.002903333	63.33083082
0.002904415	63.4938745
0.002905555	63.65699265
0.002906638	63.82029946
0.002907777	63.6343392
0.00290886	63.45149302
0.00291	63.26962444
0.002911082	63.08872755
0.002912222	63.02013508
0.002913304	62.95064341
0.002914444	62.77011815
0.002915526	62.59179924
0.002916666	62.41573388
0.002917749	62.24056472
0.002918889	62.41044716
0.002919971	62.57933848
0.002921111	62.74856091
0.002922193	62.91786216
0.002923333	62.84861951
0.002924415	62.7798344
0.002925555	62.94958166
0.002926637	63.11897257
0.002927777	63.28851295
0.00292886	63.45828028
0.00293	63.62824603
0.002931082	63.45443034
0.002932222	63.2828949
0.002933304	63.11165083
0.002934444	63.04411577
0.002935526	62.97572675
0.002936666	62.90744229
0.002937748	62.73655831
0.002938889	62.56769053
0.002939971	62.39993773
0.002941111	62.57380689
0.002942193	62.74653003
0.002943333	62.91927904
0.002944415	63.09192228
0.002945555	63.26443408
0.002946637	63.19560466
0.002947777	63.12747824
0.002948859	63.3006335
0.00295	63.47341957
0.002951082	63.64637212
0.002952222	63.81923914
0.002953304	63.65166458
0.002954444	63.48725202
0.002955526	63.32382879
0.002956666	63.16131951
0.002957748	63.09481
0.002958889	63.0277281
0.00295997	62.86588885
0.002961111	62.7054539
0.002962193	62.5457094
0.002963333	62.38635066
0.002964415	62.56285757
0.002965555	62.73810308
0.002966637	62.91321184
0.002967777	63.08812778
0.002968859	63.01896933
0.00297	62.95061326
0.002971081	63.12624758
0.002972222	63.30130842
0.002973304	63.47631715
0.002974444	63.65122841
0.002975526	63.48992248
0.002976666	63.33075961
0.002977748	63.17239785
0.002978889	63.01445753
0.00297997	62.94727382
0.002981111	62.87967119
0.002982192	62.81214892
0.002983333	62.65480453
0.002984415	62.49892379
0.002985555	62.34369158
0.002986637	62.52287181
0.002987777	62.70106596
0.002988859	62.87910488
0.00299	63.05703591
0.002991081	63.23486485
0.002992222	63.16665784
0.002993303	63.09921788
0.002994444	63.27778301
0.002995526	63.45568709
0.002996666	63.63355407
0.002997748	63.81141203
0.002998889	63.6554826
0.00299997	63.50198287
0.003001111	63.34913597
0.003002192	63.19685989
0.003003333	63.13055975
0.003004414	63.06368718
0.003005555	62.91175545
0.003006637	62.76130205
0.003007777	62.61145407
0.003008859	62.46216634
0.00301	62.64435848
0.003011081	62.82532027
0.003012222	63.00618876
0.003013303	63.18705331
0.003014444	63.11992038
0.003015525	63.05356998
0.003016666	63.23514027
0.003017748	63.41592886
0.003018889	63.59663263
0.00301997	63.7775791
0.003021111	63.62555691
0.003022192	63.47557853
0.003023333	63.32605316
0.003024414	63.17682904
0.003025555	63.10967491
0.003026636	63.04218814
0.003027777	62.89323766
0.003028859	62.74510724
0.00303	62.59740382
0.003031081	62.45011003
0.003032222	62.63265958
0.003033303	62.8141399
0.003034444	62.99537017
0.003035525	63.17643796
0.003036666	63.10830446
0.003037747	63.04098246
0.003038889	62.97378893
0.00303997	63.1556947
0.003041111	63.33688668
0.003042192	63.51789976
0.003043333	63.69882406
0.003044414	63.55033941
0.003045555	63.40335543
0.003046636	63.25710594
0.003047777	63.11205998
0.003048858	63.04591091
0.00305	62.97934982
0.003051081	62.8347868
0.003052222	62.69117152
0.003053303	62.54805162
0.003054444	62.40540343
0.003055525	62.58984541
0.003056666	62.77308806
0.003057747	62.95628119
0.003058889	63.13933588
0.003059969	63.07236
0.003061111	63.00612793
0.003062192	63.18980794
0.003063333	63.37267888
0.003064414	63.55536905
0.003065555	63.73794032
0.003066636	63.59332709
0.003067777	63.45025808
0.003068858	63.30767944
0.00307	63.16538816
0.00307108	63.09985941
0.003072222	63.03397696
0.003073303	62.89176407
0.003074444	62.7502716
0.003075525	62.60784567
0.003076666	62.46544889
0.003077747	62.64951277
0.003078889	62.83251567
0.003079969	63.01532914
0.003081111	63.19796921
0.003082191	63.13000694
0.003083333	63.06285489
0.003084414	62.99576705
0.003085555	63.17908678
0.003086636	63.36173075
0.003087777	63.54439975
0.003088858	63.40088543
0.00309	63.25893719
0.00309108	63.11749057
0.003092222	62.97635958
0.003093302	62.83558649
0.003094444	62.76947642
0.003095525	62.7030828
0.003096666	62.56243207
0.003097747	62.42241131
0.003098889	62.28270913
0.003099969	62.14329711
0.003101111	62.32886999
0.003102191	62.51336863
0.003103333	62.697747
0.003104413	62.88205877
0.003105555	62.81509189
0.003106636	62.74890488
0.003107777	62.93382619
0.003108858	63.11793601
0.00311	63.30198373
0.00311108	63.48602796
0.003112222	63.34514437
0.003113302	63.20562777
0.003114444	63.06636903
0.003115524	62.92781277
0.003116666	62.8621869
0.003117747	62.79632993
0.003118889	62.65849682
0.003119969	62.52152856
0.003121111	62.38514048
0.003122191	62.24909662
0.003123333	62.11336807
0.003124413	62.30054673
0.003125555	62.48660703
0.003126635	62.67246848
0.003127777	62.60640915
0.003128858	62.54106818
0.00313	62.47715782
0.00313108	62.66219362
0.003132222	62.84647993
0.003133302	63.03061871
0.003134444	62.89198755
0.003135524	62.75467389
0.003136666	62.61759833
0.003137746	62.48076422
0.003138889	62.34412921
0.003139969	62.27828031
0.003141111	62.21225424
0.003142191	62.07583101
0.003143333	61.94012325
0.003144413	61.80475263
0.003145555	61.66958498
0.003146635	61.85641936
0.003147777	62.0422
0.003148857	62.22780933
0.00315	62.41329262
0.00315108	62.34653314
0.003152222	62.28055123
0.003153302	62.46686219
0.003154444	62.65253579
0.003155524	62.83806254
0.003156666	63.02343774
0.003157746	62.88663593
0.003158889	62.75120629
0.003159968	62.61604715
0.003161111	62.48109417
0.003162191	62.41555376
0.003163333	62.34978788
0.003164413	62.21499983
0.003165555	62.08080239
0.003166635	61.94704931
0.003167777	61.81340332
0.003168857	61.67990158
0.00317	61.8677705
0.003171079	62.05464139
0.003172222	62.2412273
0.003173302	62.17512615
0.003174444	62.1097563
0.003175524	62.04440804
0.003176666	62.23141644
0.003177746	62.41742248
0.003178889	62.60320656
0.003179968	62.46779522
0.003181111	62.33367073
0.00318219	62.19984119
0.003183333	62.06610063
0.003184413	61.9341306
0.003185555	61.867921
0.003186635	61.7329979
0.003187777	61.59849445
0.003188857	61.46422394
0.00319	61.33008455
0.003191079	61.19604955
0.003192222	61.38301987
0.003193301	61.56892291
0.003194444	61.75455413
0.003195524	61.68786907
0.003196666	61.62191605
0.003197746	61.55606968
0.003198889	61.74223235
0.003199968	61.92754795
0.003201111	62.11270098
0.00320219	61.97686732
0.003203333	61.84233632
0.003204412	61.70797004
0.003205555	61.57381732
0.003206635	61.43985519
0.003207777	61.37472231
0.003208857	61.30932917
0.00321	61.17543477
0.003211079	61.0420551
0.003212222	60.90882035
0.003213301	60.77569668
0.003214444	60.64252691
0.003215523	60.82997056
0.003216666	61.01636551
0.003217746	61.20241297
0.003218889	61.13663308
0.003219968	61.07164011
0.003221111	61.00677436
0.00322219	61.1934263
0.003223333	61.3791742
0.003224412	61.56488084
0.003225555	61.42978714
0.003226634	61.29591168
0.003227777	61.16229681
0.003228857	61.02885725
0.00323	60.89556097
0.003231079	60.83142652
0.003232222	60.69773133
0.003233301	60.56432788
0.003234444	60.43107107
0.003235523	60.29776298
0.003236666	60.1644777
0.003237745	60.35211748
0.003238889	60.53953734
0.003239968	60.72457319
0.003241111	60.65850672
0.00324219	60.59329739
0.003243333	60.52822689
0.003244412	60.7139663
0.003245555	60.89873986
0.003246634	61.08329323
0.003247777	60.94693725
0.003248856	60.81192663
0.00325	60.67712676
0.003251079	60.54245553
0.003252222	60.40794904
0.003253301	60.34362505
0.003254444	60.27891118
0.003255523	60.14405139
0.003256666	60.00954638
0.003257745	59.87493684
0.003258889	59.74043767
0.003259967	59.60607552
0.003261111	59.79291358
0.00326219	59.97821974
0.003263333	60.1631459
0.003264412	60.09792093
0.003265555	60.03346447
0.003266634	59.96914973
0.003267777	60.15478189
0.003268856	60.33943991
0.00327	60.52348268
0.003271078	60.38544937
0.003272222	60.24848787
0.003273301	60.11181421
0.003274444	59.97530907
0.003275523	59.83902434
0.003276666	59.77534233
0.003277745	59.63901681
0.003278889	59.50331055
0.003279967	59.36815937
0.003281111	59.23362816
0.003282189	59.09961187
0.003283333	59.286558
0.003284412	59.47163933
0.003285555	59.65616354
0.003286634	59.59164322
0.003287777	59.52800012
0.003288856	59.46448221
0.00329	59.64986619
0.003291078	59.83440318
0.003292222	60.01878455
0.0032933	59.88168291
0.003294444	59.74567751
0.003295523	59.60607634
0.003296666	59.46892371
0.003297745	59.3318795
0.003298889	59.26778308
0.003299967	59.20338179
0.003301111	59.06635968
0.003302189	58.93005922
0.003303333	58.79397674
0.003304411	58.65792187
0.003305555	58.5220197
0.003306634	58.70774577
0.003307777	58.89189482
0.003308856	59.07570579
0.00331	59.01041041
0.003311078	58.94595535
0.003312222	58.88167097
0.0033133	59.06616481
0.003314444	59.24978189
0.003315522	59.11145067
0.003316666	58.9743308
0.003317745	58.83753073
0.003318889	58.7009482
0.003319967	58.56447114
0.003321111	58.42802541
0.003322189	58.36496332
0.003323333	58.22804582
0.003324411	58.09194264
0.003325555	57.95685061
0.003326633	57.82255263
0.003327777	57.68875596
0.003328856	57.87577632
0.00333	58.06094331
0.003331078	58.2458686
0.003332222	58.18230931
0.0033333	58.11944891
0.003334444	58.05669469
0.003335522	58.2422423
0.003336666	58.42715304
0.003337744	58.61199209
0.003338889	58.47587023
0.003339967	58.34170881
0.003341111	58.20900118
0.003342189	58.0773517
0.003343333	57.94649622
0.003344411	57.88660475
0.003345555	57.82479758
0.003346633	57.69286839
0.003347777	57.56352315
0.003348855	57.43497869
0.00335	57.30689421
0.003351078	57.17924613
0.003352222	57.36727033
0.0033533	57.55286139
0.003354444	57.49025089
0.003355522	57.42760893
0.003356666	57.36501476
0.003357744	57.30256479
0.003358889	57.48723796
0.003359966	57.67093883
0.003361111	57.53910257
0.003362189	57.41011755
0.003363333	57.28235342
0.003364411	57.15545391
0.003365555	57.0297956
0.003366633	56.90517451
0.003367777	56.84525699
0.003368855	56.7206489
0.00337	56.5976733
0.003371077	56.47497765
0.003372222	56.35256184
0.0033733	56.23037161
0.003374444	56.41761043
0.003375522	56.6027194
0.003376666	56.78791956
0.003377744	56.72608453
0.003378889	56.66524141
0.003379966	56.60455429
0.003381111	56.79078168
0.003382188	56.97587013
0.003383333	57.16066082
0.003384411	57.03566055
0.003385555	56.91268269
0.003386633	56.79022063
0.003387777	56.66822041
0.003388855	56.54681353
0.00339	56.48723592
0.003391077	56.36683796
0.003392222	56.24806166
0.003393299	56.13034017
0.003394444	56.01493755
0.003395522	55.900997
0.003396666	55.78786381
0.003397744	55.97806626
0.003398889	56.16604527
0.003399966	56.1062138
0.003401111	56.04708744
0.003402188	55.98803568
0.003403333	55.9290766
0.00340441	56.11770011
0.003405555	56.30564054
0.003406633	56.19048318
0.003407777	56.07750593
0.003408855	55.96518822
0.00341	55.85376688
0.003411077	55.74282063
0.003412222	55.63222233
0.003413299	55.57463868
0.003414444	55.46359632
0.003415521	55.35284804
0.003416666	55.24193357
0.003417744	55.13116476
0.003418889	55.02067648
0.003419966	55.21047049
0.003421111	55.39924978
0.003422188	55.5877694
0.003423333	55.52731617
0.00342441	55.46748958
0.003425555	55.40779154
0.003426632	55.59688891
0.003427777	55.78534167
0.003428855	55.67401572
0.00343	55.56452194
0.003431077	55.45585511
0.003432222	55.34857791
0.003433299	55.24222348
0.003434444	55.13654765
0.003435521	55.07849991
0.003436666	54.97336762
0.003437743	54.86972219
0.003438889	54.76666867
0.003439966	54.66403953
0.003441111	54.56182595
0.003442188	54.46023199
0.003443333	54.65316849
0.00344441	54.84443993
0.003445555	54.78598699
0.003446632	54.72825742
0.003447777	54.67063946
0.003448854	54.61310958
0.00345	54.80496334
0.003451077	54.99596956
0.003452222	54.89300166
0.003453299	54.79288606
0.003454444	54.69415592
0.003455521	54.597528
0.003456666	54.50209469
0.003457743	54.44701772
0.003458889	54.39063426
0.003459965	54.29491553
0.003461111	54.20133914
0.003462188	54.10846847
0.003463333	54.01657376
0.00346441	53.92525402
0.003465555	54.12038243
0.003466632	54.31340591
0.003467777	54.25680026
0.003468854	54.20103436
0.00347	54.14541314
0.003471076	54.08987393
0.003472222	54.28385554
0.003473299	54.47708013
0.003474444	54.38577578
0.003475521	54.29886148
0.003476666	54.21203355
0.003477743	54.125982
0.003478889	54.04107584
0.003479965	53.9572043
0.003481111	53.90271636
0.003482187	53.81792523
0.003483333	53.73500528
0.00348441	53.65286663
0.003485555	53.57123876
0.003486632	53.49024972
0.003487777	53.41012001
0.003488854	53.60703034
0.00349	53.80193973
0.003491076	53.74584202
0.003492222	53.69050597
0.003493298	53.63521857
0.003494444	53.57991846
0.003495521	53.77512825
0.003496666	53.96942421
0.003497743	53.88844156
0.003498889	53.80967082
0.003499965	53.73133987
0.003501111	53.6533874
0.003502187	53.57705636
0.003503333	53.52335029
0.003504409	53.46887138
0.003505555	53.39341103
0.003506632	53.3207411
0.003507777	53.24907292
0.003508854	53.17794327
0.00351	53.1071871
0.003511076	53.03684915
0.003512222	53.23539425
0.003513298	53.18127839
0.003514444	53.127813
0.00351552	53.07445891
0.003516666	53.02116451
0.003517743	53.21890184
0.003518889	53.4158132
0.003519965	53.34476628
0.003521111	53.27562696
0.003522187	53.20741982
0.003523333	53.13991745
0.003524409	53.0729328
0.003525555	53.00675045
0.003526631	52.95478877
0.003527777	52.88896045
0.003528854	52.8243518
0.00353	52.76019306
0.003531076	52.69646489
0.003532222	52.63319195
0.003533298	52.57016835
0.003534444	52.77029596
0.00353552	52.96996049
0.003536666	52.91559209
0.003537742	52.861968
0.003538889	52.80847447
0.003539965	52.75501253
0.003541111	52.95266628
0.003542187	52.88743037
0.003543333	52.82406301
0.003544409	52.76172407
0.003545555	52.69998404
0.003546631	52.63872052
0.003547777	52.57790972
0.003548853	52.52580626
0.00355	52.47341764
0.003551076	52.41292992
0.003552222	52.35347111
0.003553298	52.29443702
0.003554444	52.23599193
0.00355552	52.17843256
0.003556666	52.12168644
0.003557742	52.32203626
0.003558889	52.26999417
0.003559964	52.21868616
0.003561111	52.16747854
0.003562187	52.1162817
0.003563333	52.31617775
0.003564409	52.51534016
0.003565555	52.45835274
0.003566631	52.40262574
0.003567777	52.34714745
0.003568853	52.292199
0.00357	52.23783243
0.003571075	52.18380534
0.003572222	52.13351425
0.003573298	52.07980132
0.003574444	52.02700913
0.00357552	51.97481874
0.003576666	51.92322598
0.003577742	51.87186716
0.003578889	51.82072288
0.003579964	52.02299261
0.003581111	52.22432674
0.003582186	52.17372152
0.003583333	52.12381183
0.003584409	52.07391384
0.003585555	52.0240243
0.003586631	52.22556329
0.003587777	52.1735276
0.003588853	52.12271294
0.00359	52.07229777
0.003591075	52.02211682
0.003592222	51.97286412
0.003593297	51.92138879
0.003594444	51.87061448
0.00359552	51.81947828
0.003596666	51.76874995
0.003597742	51.71820826
0.003598889	51.6678464
0.003599964	51.6177988
0.003601111	51.5685651
0.003602186	51.52013968
0.003603333	51.72173322
0.003604408	51.6711014
0.003605555	51.62115881
0.003606631	51.57129558
0.003607777	51.52143628
0.003608853	51.72232137
0.00361	51.92237532
0.003611075	51.87293252
0.003612222	51.82496275
0.003613297	51.7773362
0.003614444	51.73003087
0.003615519	51.68300057
0.003616666	51.63622652
0.003617742	51.58707231
0.003618889	51.54044997
0.003619964	51.49430062
0.003621111	51.44830814
0.003622186	51.40256042
0.003623333	51.35711226
0.003624408	51.31186052
0.003625555	51.51423143
0.00362663	51.46463055
0.003627777	51.41575412
0.003628853	51.36691772
0.00363	51.31801286
0.003631075	51.26913499
0.003632222	51.47056216
0.003633297	51.42429175
0.003634444	51.37919102
0.003635519	51.33415378
0.003636666	51.28937852
0.003637741	51.24490556
0.003638889	51.20084711
0.003639964	51.15305504
0.003641111	51.109114
0.003642186	51.06571821
0.003643333	51.02249808
0.003644408	50.97950589
0.003645555	50.93679101
0.00364663	50.89283766
0.003647777	50.84893917
0.003648852	51.05038351
0.00365	51.00060096
0.003651075	50.95151206
0.003652222	50.90249951
0.003653297	50.85352195
0.003654444	51.05418602
0.003655519	51.00924847
0.003656666	50.9653623
0.003657741	50.92166005
0.003658889	50.87811234
0.003659963	50.83470983
0.003661111	50.79152309
0.003662186	50.74854132
0.003663333	50.70042663
0.003664408	50.65758684
0.003665555	50.61521808
0.00366663	50.57303548
0.003667777	50.53124084
0.003668852	50.4900868
0.00367	50.44927372
0.003671074	50.65117246
0.003672222	50.60285124
0.003673297	50.5551104
0.003674444	50.50740273
0.003675519	50.45958033
0.003676666	50.41173739
0.003677741	50.61264405
0.003678889	50.57100218
0.003679963	50.53060413
0.003681111	50.49050247
0.003682185	50.45061465
0.003683333	50.41095827
0.003684408	50.37150718
0.003685555	50.3245494
0.00368663	50.28490902
0.003687777	50.24564078
0.003688852	50.20650258
0.00369	50.16742276
0.003691074	50.12844553
0.003692222	50.08953808
0.003693296	50.05063613
0.003694444	50.25270746
0.003695519	50.20526962
0.003696666	50.15841332
0.003697741	50.11160793
0.003698889	50.06611123
0.003699963	50.26610878
0.003701111	50.22492183
0.003702185	50.18471929
0.003703333	50.14460688
0.003704407	50.10442952
0.003705555	50.06437516
0.00370663	50.02445012
0.003707777	49.98478483
0.003708852	49.93739181
0.00371	49.89768336
0.003711074	49.8581227
0.003712222	49.8184872
0.003713296	49.77892008
0.003714444	49.7394839
0.003715518	49.70013263
0.003716666	49.90075865
0.003717741	49.85294593
0.003718889	49.80571388
0.003719963	49.7584509
0.003721111	49.71113358
0.003722185	49.66375721
0.003723333	49.86324348
0.003724407	49.82265317
0.003725555	49.78303349
0.003726629	49.74338879
0.003727777	49.70353583
0.003728852	49.66354509
0.00373	49.62364122
0.003731074	49.57678301
0.003732222	49.53686889
0.003733296	49.49712114
0.003734444	49.45707819
0.003735518	49.41694632
0.003736666	49.37683949
0.00373774	49.33665627
0.003738889	49.29646736
0.003739963	49.25042282
0.003741111	49.20415532
0.003742185	49.15777076
0.003743333	49.11117977
0.003744407	49.06441185
0.003745555	49.2630648
0.003746629	49.22172964
0.003747777	49.18103592
0.003748851	49.14040692
0.00375	49.09979506
0.003751074	49.06153566
0.003752222	49.01955606
0.003753296	48.97750363
0.003754444	48.93020794
0.003755518	48.88782475
0.003756666	48.84548906
0.00375774	48.80281499
0.003758889	48.76011454
0.003759962	48.71745985
0.003761111	48.67475413
0.003762185	48.87245824
0.003763333	48.82461389
0.003764407	48.777276
0.003765555	48.72996859
0.003766629	48.68264525
0.003767777	48.63529134
0.003768851	48.59214997
0.00377	48.54912094
0.003771073	48.5061087
0.003772222	48.46304555
0.003773296	48.41980151
0.003774444	48.37649441
0.003775518	48.33320499
0.003776666	48.28699424
0.00377774	48.24327793
0.003778889	48.19923694
0.003779962	48.15458617
0.003781111	48.10985181
0.003782184	48.06499178
0.003783333	48.0195799
0.003784407	47.97318465
0.003785555	47.92773051
0.003786629	47.88193056
0.003787777	47.83607071
0.003788851	47.790202
0.00379	47.74431488
0.003791073	47.93994719
0.003792222	47.89239861
0.003793295	47.84555886
0.003794444	47.79870468
0.003795518	47.75149383
0.003796666	47.7040857
0.00379774	47.65672169
0.003798889	47.60945404
0.003799962	47.56447642
0.003801111	47.51674024
0.003802184	47.46954593
0.003803333	47.42241405
0.003804406	47.37562962
0.003805555	47.32614827
0.003806629	47.27475229
0.003807777	47.4684348
0.003808851	47.42152936
0.00381	47.37502511
0.003811073	47.32854791
0.003812222	47.28210994
0.003813295	47.23567003
0.003814444	47.18346801
0.003815517	47.13142798
0.003816666	47.0790476
0.00381774	47.02549474
0.003818889	46.97113965
0.003819962	46.91649673
0.003821111	46.86174968
0.003822184	46.81635192
0.003823333	46.76112171
0.003824406	46.70637756
0.003825555	46.65139594
0.003826628	46.59599274
0.003827777	46.54054608
0.003828851	46.48510717
0.00383	46.42964081
0.003831073	46.38535215
0.003832222	46.34028333
0.003833295	46.29516666
0.003834444	46.25006238
0.003835517	46.20496176
0.003836666	46.39614391
0.003837739	46.33927983
0.003838889	46.28293616
0.003839962	46.22666561
0.003841111	46.17027665
0.003842184	46.11313559
0.003843333	46.05558159
0.003844406	45.99718934
0.003845555	45.93813323
0.003846628	45.87905452
0.003847777	45.8199564
0.00384885	45.76057001
0.00385	45.70057875
0.003851073	45.63979575
0.003852222	45.57890834
0.003853295	45.53572937
0.003854444	45.49196647
0.003855517	45.44811435
0.003856666	45.40422948
0.003857739	45.36030955
0.003858889	45.31326877
0.003859961	45.25056003
0.003861111	45.18844829
0.003862184	45.12624598
0.003863333	45.06389755
0.003864406	45.00155264
0.003865555	44.93912612
0.003866628	44.87641637
0.003867777	44.83277292
0.00386885	44.76898315
0.00387	44.70602419
0.003871072	44.64282428
0.003872222	44.57900132
0.003873295	44.51414371
0.003874444	44.44830922
0.003875517	44.38252751
0.003876666	44.33948162
0.003877739	44.29555914
0.003878889	44.25159184
0.003879961	44.20761902
0.003881111	44.16366564
0.003882183	44.09713138
0.003883333	44.03070378
0.003884406	43.96383157
0.003885555	43.89556913
0.003886628	43.82708547
0.003887777	43.75856392
0.00388885	43.69002448
0.00389	43.64762048
0.003891072	43.57837922
0.003892222	43.5099365
0.003893294	43.44124103
0.003894444	43.37218818
0.003895517	43.3026932
0.003896666	43.23318867
0.003897739	43.16354632
0.003898888	43.12245039
0.003899961	43.08031126
0.003901111	43.0381413
0.003902183	42.9959766
0.003903333	42.9538501
0.003904405	42.9117499
0.003905555	42.84091216
0.003906628	42.77077579
0.003907777	42.70050222
0.00390885	42.6302031
0.00391	42.55998917
0.003911072	42.49029657
0.003912222	42.42096396
0.003913294	42.38257955
0.003914444	42.31106539
0.003915516	42.24188129
0.003916666	42.1689079
0.003917739	42.09625685
0.003918888	42.02426678
0.003919961	41.95315664
0.003921111	41.88247365
0.003922183	41.84396955
0.003923333	41.80320446
0.003924405	41.76221081
0.003925555	41.72119145
0.003926627	41.68017795
0.003927777	41.38604393
0.00392885	41.31639205
0.00393	41.24566309
0.003931072	41.17456316
0.003932222	41.10352744
0.003933294	41.03278581
0.003934444	40.96374585
0.003935516	40.92651107
0.003936666	40.85755776
0.003937738	40.79153789
0.003938888	40.72640628
0.003939961	40.66156303
0.003941111	40.59707253
0.003942183	40.53317189
0.003943333	40.4693715
0.003944405	40.43275497
0.003945555	40.39440145
0.003946627	40.3559684
0.003947777	40.31754188
0.003948849	40.27916889
0.00395	40.24080928
0.003951072	40.17593772
0.003952222	40.11279918
0.003953294	40.04986358
0.003954444	39.98740719
0.003955516	39.92500648
0.003956666	39.86258491
0.003957738	39.80097529
0.003958888	39.76432683
0.00395996	39.70235163
0.003961111	39.64145035
0.003962183	39.58088244
0.003963333	39.52192588
0.003964405	39.46353577
0.003965555	39.40575898
0.003966627	39.13476015
0.003967777	39.10047854
0.003968849	39.06449278
0.00397	39.02843179
0.003971071	38.99236011
0.003972222	38.95627045
0.003973294	38.68699895
0.003974444	38.63471467
0.003975516	38.57941164
0.003976666	38.52424994
0.003977738	38.46974147
0.003978888	38.41522994
0.00397996	38.36166329
0.003981111	38.32672133
0.003982182	38.27407371
0.003983333	38.22376121
0.003984405	38.17413859
0.003985555	38.12476652
0.003986627	38.07544791
0.003987777	38.02623547
0.003988849	37.97734108
0.00399	37.94279325
0.003991071	37.90713446
0.003992222	37.871448
0.003993293	37.83578522
0.003994444	37.80013035
0.003995516	37.5397914
0.003996666	37.49236528
0.003997738	37.44459036
0.003998888	37.39708502
0.00399996	37.35073357
0.004001111	37.3056745
0.004002182	37.26127455
0.004003333	37.21761333
0.004004404	37.18452392
0.004005555	37.1403583
0.004006627	37.09723104
0.004007777	37.05438552
0.004008849	37.01224126
0.00401	36.97038551
